date,open,high,low,close,volume,adjusted
22/01/2014,1844.709961,1846.869995,1840.880005,1844.859985,3374170000,1844.859985
23/01/2014,1842.290039,1842.290039,1820.060059,1828.459961,3972250000,1828.459961
24/01/2014,1826.959961,1826.959961,1790.290039,1790.290039,4618450000,1790.290039
27/01/2014,1791.030029,1795.97998,1772.880005,1781.560059,4045200000,1781.560059
28/01/2014,1783,1793.869995,1779.48999,1792.5,3437830000,1792.5
29/01/2014,1790.150024,1790.150024,1770.449951,1774.199951,3964020000,1774.199951
30/01/2014,1777.170044,1798.77002,1777.170044,1794.189941,3547510000,1794.189941
31/01/2014,1790.880005,1793.880005,1772.26001,1782.589966,4059690000,1782.589966
03/02/2014,1782.680054,1784.829956,1739.660034,1741.890015,4726040000,1741.890015
04/02/2014,1743.819946,1758.72998,1743.819946,1755.199951,4068410000,1755.199951
05/02/2014,1753.380005,1755.790039,1737.920044,1751.640015,3984290000,1751.640015
06/02/2014,1752.98999,1774.060059,1752.98999,1773.430054,3825410000,1773.430054
07/02/2014,1776.01001,1798.030029,1776.01001,1797.02002,3775990000,1797.02002
10/02/2014,1796.199951,1799.939941,1791.829956,1799.839966,3312160000,1799.839966
11/02/2014,1800.449951,1823.540039,1800.410034,1819.75,3699380000,1819.75
12/02/2014,1820.119995,1826.550049,1815.969971,1819.26001,3326380000,1819.26001
13/02/2014,1814.819946,1830.25,1809.219971,1829.829956,3289510000,1829.829956
14/02/2014,1828.459961,1841.650024,1825.589966,1838.630005,3114750000,1838.630005
18/02/2014,1839.030029,1842.869995,1835.01001,1840.76001,3421110000,1840.76001
19/02/2014,1838.900024,1847.5,1826.98999,1828.75,3661570000,1828.75
20/02/2014,1829.23999,1842.790039,1824.579956,1839.780029,3404980000,1839.780029
21/02/2014,1841.069946,1846.130005,1835.599976,1836.25,3403880000,1836.25
24/02/2014,1836.780029,1858.709961,1836.780029,1847.609985,4014530000,1847.609985
25/02/2014,1847.660034,1852.910034,1840.189941,1845.119995,3515560000,1845.119995
26/02/2014,1845.790039,1852.650024,1840.660034,1845.160034,3716730000,1845.160034
27/02/2014,1844.900024,1854.530029,1841.130005,1854.290039,3547460000,1854.290039
28/02/2014,1855.119995,1867.920044,1847.670044,1859.449951,3917450000,1859.449951
03/03/2014,1857.680054,1857.680054,1834.439941,1845.72998,3428220000,1845.72998
04/03/2014,1849.22998,1876.22998,1849.22998,1873.910034,3765770000,1873.910034
05/03/2014,1874.050049,1876.530029,1871.109985,1873.810059,3392990000,1873.810059
06/03/2014,1874.180054,1881.939941,1874.180054,1877.030029,3360450000,1877.030029
07/03/2014,1878.52002,1883.569946,1870.560059,1878.040039,3564740000,1878.040039
10/03/2014,1877.859985,1877.869995,1867.040039,1877.170044,3021350000,1877.170044
11/03/2014,1878.26001,1882.349976,1863.880005,1867.630005,3392400000,1867.630005
12/03/2014,1866.150024,1868.380005,1854.380005,1868.199951,3270860000,1868.199951
13/03/2014,1869.060059,1874.400024,1841.859985,1846.339966,3670990000,1846.339966
14/03/2014,1845.069946,1852.439941,1839.569946,1841.130005,3285460000,1841.130005
17/03/2014,1842.810059,1862.300049,1842.810059,1858.829956,2860490000,1858.829956
18/03/2014,1858.920044,1873.76001,1858.920044,1872.25,2930190000,1872.25
19/03/2014,1872.25,1874.140015,1850.349976,1860.77002,3289210000,1860.77002
20/03/2014,1860.089966,1873.48999,1854.630005,1872.01001,3327540000,1872.01001
21/03/2014,1874.530029,1883.969971,1863.459961,1866.52002,5270710000,1866.52002
24/03/2014,1867.670044,1873.339966,1849.689941,1857.439941,3.41E+09,1857.439941
25/03/2014,1859.47998,1871.869995,1855.959961,1865.619995,3200560000,1865.619995
26/03/2014,1867.089966,1875.920044,1852.560059,1852.560059,3480850000,1852.560059
27/03/2014,1852.109985,1855.550049,1842.109985,1849.040039,3733430000,1849.040039
28/03/2014,1850.069946,1866.630005,1850.069946,1857.619995,2955520000,1857.619995
31/03/2014,1859.160034,1875.180054,1859.160034,1872.339966,3274300000,1872.339966
01/04/2014,1873.959961,1885.839966,1873.959961,1885.52002,3336190000,1885.52002
02/04/2014,1886.609985,1893.170044,1883.790039,1890.900024,3131660000,1890.900024
03/04/2014,1891.430054,1893.800049,1882.650024,1888.77002,3055600000,1888.77002
04/04/2014,1890.25,1897.280029,1863.26001,1865.089966,3583750000,1865.089966
07/04/2014,1863.920044,1864.040039,1841.47998,1845.040039,3801540000,1845.040039
08/04/2014,1845.47998,1854.949951,1837.48999,1851.959961,3721450000,1851.959961
09/04/2014,1852.640015,1872.430054,1852.380005,1872.180054,3308650000,1872.180054
10/04/2014,1872.280029,1872.530029,1830.869995,1833.079956,3758780000,1833.079956
11/04/2014,1830.650024,1835.069946,1814.359985,1815.689941,3743460000,1815.689941
14/04/2014,1818.180054,1834.189941,1815.800049,1830.609985,3111540000,1830.609985
15/04/2014,1831.449951,1844.02002,1816.290039,1842.97998,3736440000,1842.97998
16/04/2014,1846.01001,1862.310059,1846.01001,1862.310059,3155080000,1862.310059
17/04/2014,1861.72998,1869.630005,1856.719971,1864.849976,3341430000,1864.849976
21/04/2014,1865.790039,1871.890015,1863.180054,1871.890015,2642500000,1871.890015
22/04/2014,1872.569946,1884.890015,1872.569946,1879.550049,3215440000,1879.550049
23/04/2014,1879.319946,1879.75,1873.910034,1875.390015,3085720000,1875.390015
24/04/2014,1881.969971,1884.060059,1870.23999,1878.609985,3191830000,1878.609985
25/04/2014,1877.719971,1877.719971,1859.699951,1863.400024,3213020000,1863.400024
28/04/2014,1865,1877.01001,1850.609985,1869.430054,4034680000,1869.430054
29/04/2014,1870.780029,1880.599976,1870.780029,1878.329956,3647820000,1878.329956
30/04/2014,1877.099976,1885.199951,1872.689941,1883.949951,3779230000,1883.949951
01/05/2014,1884.390015,1888.589966,1878.040039,1883.680054,3416740000,1883.680054
02/05/2014,1885.300049,1891.329956,1878.5,1881.140015,3159560000,1881.140015
05/05/2014,1879.449951,1885.51001,1866.77002,1884.660034,2733730000,1884.660034
06/05/2014,1883.689941,1883.689941,1867.719971,1867.719971,3327260000,1867.719971
07/05/2014,1868.530029,1878.829956,1859.790039,1878.209961,3632950000,1878.209961
08/05/2014,1877.390015,1889.069946,1870.050049,1875.630005,3393420000,1875.630005
09/05/2014,1875.27002,1878.569946,1867.02002,1878.47998,3025020000,1878.47998
12/05/2014,1880.030029,1897.130005,1880.030029,1896.650024,3005740000,1896.650024
13/05/2014,1896.75,1902.170044,1896.060059,1897.449951,2915680000,1897.449951
14/05/2014,1897.130005,1897.130005,1885.77002,1888.530029,2822060000,1888.530029
15/05/2014,1888.160034,1888.160034,1862.359985,1870.849976,3552640000,1870.849976
16/05/2014,1871.189941,1878.280029,1864.819946,1877.859985,3173650000,1877.859985
19/05/2014,1876.660034,1886,1872.420044,1885.079956,2664250000,1885.079956
20/05/2014,1884.880005,1884.880005,1868.140015,1872.829956,3007700000,1872.829956
21/05/2014,1873.339966,1888.800049,1873.339966,1888.030029,2777140000,1888.030029
22/05/2014,1888.189941,1896.329956,1885.390015,1892.48999,2759800000,1892.48999
23/05/2014,1893.319946,1901.26001,1893.319946,1900.530029,2396280000,1900.530029
27/05/2014,1902.01001,1912.280029,1902.01001,1911.910034,2911020000,1911.910034
28/05/2014,1911.77002,1914.459961,1907.300049,1909.780029,2976450000,1909.780029
29/05/2014,1910.599976,1920.030029,1909.819946,1920.030029,2709050000,1920.030029
30/05/2014,1920.329956,1924.030029,1916.640015,1923.569946,3263490000,1923.569946
02/06/2014,1923.869995,1925.880005,1915.97998,1924.969971,2509020000,1924.969971
03/06/2014,1923.069946,1925.069946,1918.790039,1924.23999,2867180000,1924.23999
04/06/2014,1923.060059,1928.630005,1918.599976,1927.880005,2793920000,1927.880005
05/06/2014,1928.52002,1941.73999,1922.930054,1940.459961,3113270000,1940.459961
06/06/2014,1942.410034,1949.439941,1942.410034,1949.439941,2864300000,1949.439941
09/06/2014,1948.969971,1955.550049,1947.160034,1951.27002,2812180000,1951.27002
10/06/2014,1950.339966,1950.859985,1944.640015,1950.790039,2702360000,1950.790039
11/06/2014,1949.369995,1949.369995,1940.079956,1943.890015,2710620000,1943.890015
12/06/2014,1943.349976,1943.349976,1925.780029,1930.109985,3040480000,1930.109985
13/06/2014,1930.800049,1937.300049,1927.689941,1936.160034,2598230000,1936.160034
16/06/2014,1934.839966,1941.150024,1930.910034,1937.780029,2926130000,1937.780029
17/06/2014,1937.150024,1943.689941,1933.550049,1941.98999,2971260000,1941.98999
18/06/2014,1942.72998,1957.73999,1939.290039,1956.97998,3065220000,1956.97998
19/06/2014,1957.5,1959.869995,1952.26001,1959.47998,2952150000,1959.47998
20/06/2014,1960.449951,1963.910034,1959.170044,1962.869995,4336240000,1962.869995
23/06/2014,1962.920044,1963.73999,1958.890015,1962.609985,2717630000,1962.609985
24/06/2014,1961.969971,1968.170044,1948.339966,1949.97998,3089700000,1949.97998
25/06/2014,1949.27002,1960.829956,1947.48999,1959.530029,3106710000,1959.530029
26/06/2014,1959.890015,1959.890015,1944.689941,1957.219971,2778840000,1957.219971
27/06/2014,1956.560059,1961.469971,1952.180054,1960.959961,4290590000,1960.959961
30/06/2014,1960.790039,1964.23999,1958.219971,1960.22998,3037350000,1960.22998
01/07/2014,1962.290039,1978.579956,1962.290039,1973.319946,3188240000,1973.319946
02/07/2014,1973.060059,1976.670044,1972.579956,1974.619995,2851480000,1974.619995
03/07/2014,1975.880005,1985.589966,1975.880005,1985.439941,1998090000,1985.439941
07/07/2014,1984.219971,1984.219971,1974.880005,1977.650024,2681260000,1977.650024
08/07/2014,1976.390015,1976.390015,1959.459961,1963.709961,3302430000,1963.709961
09/07/2014,1965.099976,1974.150024,1965.099976,1972.829956,2858800000,1972.829956
10/07/2014,1966.670044,1969.839966,1952.859985,1964.680054,3165690000,1964.680054
11/07/2014,1965.76001,1968.670044,1959.630005,1967.569946,2684630000,1967.569946
14/07/2014,1969.859985,1979.849976,1969.859985,1977.099976,2744920000,1977.099976
15/07/2014,1977.359985,1982.52002,1965.339966,1973.280029,3328740000,1973.280029
16/07/2014,1976.349976,1983.939941,1975.670044,1981.569946,3390950000,1981.569946
17/07/2014,1979.75,1981.800049,1955.589966,1958.119995,3381680000,1958.119995
18/07/2014,1961.540039,1979.910034,1960.819946,1978.219971,3106060000,1978.219971
21/07/2014,1976.930054,1976.930054,1965.77002,1973.630005,2611160000,1973.630005
22/07/2014,1975.650024,1986.23999,1975.650024,1983.530029,2890480000,1983.530029
23/07/2014,1985.319946,1989.22998,1982.439941,1987.01001,2869720000,1987.01001
24/07/2014,1988.069946,1991.390015,1985.790039,1987.97998,3203530000,1987.97998
25/07/2014,1984.599976,1984.599976,1974.369995,1978.339966,2638960000,1978.339966
28/07/2014,1978.25,1981.52002,1967.310059,1978.910034,2803320000,1978.910034
29/07/2014,1980.030029,1984.849976,1969.949951,1969.949951,3183300000,1969.949951
30/07/2014,1973.209961,1978.900024,1962.420044,1970.069946,3448250000,1970.069946
31/07/2014,1965.140015,1965.140015,1930.670044,1930.670044,4.19E+09,1930.670044
01/08/2014,1929.800049,1937.349976,1916.369995,1925.150024,3789660000,1925.150024
04/08/2014,1926.619995,1942.920044,1921.199951,1938.98999,3072920000,1938.98999
05/08/2014,1936.339966,1936.339966,1913.77002,1920.209961,3462520000,1920.209961
06/08/2014,1917.290039,1927.910034,1911.449951,1920.23999,3539150000,1920.23999
07/08/2014,1923.030029,1928.890015,1904.780029,1909.569946,3230520000,1909.569946
08/08/2014,1910.349976,1932.380005,1909.01001,1931.589966,2902280000,1931.589966
11/08/2014,1933.430054,1944.900024,1933.430054,1936.920044,2784890000,1936.920044
12/08/2014,1935.72998,1939.650024,1928.290039,1933.75,2611700000,1933.75
13/08/2014,1935.599976,1948.410034,1935.599976,1946.719971,2718020000,1946.719971
14/08/2014,1947.410034,1955.22998,1947.410034,1955.180054,2609460000,1955.180054
15/08/2014,1958.869995,1964.040039,1941.5,1955.060059,3023380000,1955.060059
18/08/2014,1958.359985,1971.98999,1958.359985,1971.73999,2638160000,1971.73999
19/08/2014,1972.72998,1982.569946,1972.72998,1981.599976,2656430000,1981.599976
20/08/2014,1980.459961,1988.569946,1977.680054,1986.51001,2579560000,1986.51001
21/08/2014,1986.819946,1994.76001,1986.819946,1992.369995,2638920000,1992.369995
22/08/2014,1992.599976,1993.540039,1984.76001,1988.400024,2301860000,1988.400024
25/08/2014,1991.73999,2001.949951,1991.73999,1997.920044,2233880000,1997.920044
26/08/2014,1998.589966,2005.040039,1998.589966,2000.02002,2451950000,2000.02002
27/08/2014,2000.540039,2002.140015,1996.199951,2000.119995,2344350000,2000.119995
28/08/2014,1997.420044,1998.550049,1990.52002,1996.73999,2282400000,1996.73999
29/08/2014,1998.449951,2003.380005,1994.650024,2003.369995,2259130000,2003.369995
02/09/2014,2004.069946,2006.119995,1994.849976,2002.280029,2819980000,2002.280029
03/09/2014,2003.569946,2009.280029,1998.140015,2000.719971,2809980000,2000.719971
04/09/2014,2001.670044,2011.170044,1992.540039,1997.650024,3072410000,1997.650024
05/09/2014,1998,2007.709961,1990.099976,2007.709961,2818300000,2007.709961
08/09/2014,2007.170044,2007.170044,1995.599976,2001.540039,2789090000,2001.540039
09/09/2014,2000.72998,2001.01001,1984.609985,1988.439941,2882830000,1988.439941
10/09/2014,1988.410034,1996.660034,1982.98999,1995.689941,2912430000,1995.689941
11/09/2014,1992.849976,1997.650024,1985.930054,1997.449951,2941690000,1997.449951
12/09/2014,1996.73999,1996.73999,1980.26001,1985.540039,3206570000,1985.540039
15/09/2014,1986.040039,1987.180054,1978.47998,1984.130005,2776530000,1984.130005
16/09/2014,1981.930054,2002.280029,1979.060059,1998.97998,3160310000,1998.97998
17/09/2014,1999.300049,2010.73999,1993.290039,2001.569946,3209420000,2001.569946
18/09/2014,2003.069946,2012.339966,2003.069946,2011.359985,3235340000,2011.359985
19/09/2014,2012.73999,2019.26001,2006.589966,2010.400024,4880220000,2010.400024
22/09/2014,2009.079956,2009.079956,1991.01001,1994.290039,3349670000,1994.290039
23/09/2014,1992.780029,1995.410034,1982.77002,1982.77002,3279350000,1982.77002
24/09/2014,1983.339966,1999.790039,1978.630005,1998.300049,3313850000,1998.300049
25/09/2014,1997.319946,1997.319946,1965.98999,1965.98999,3273050000,1965.98999
26/09/2014,1966.219971,1986.369995,1966.219971,1982.849976,2929440000,1982.849976
29/09/2014,1978.959961,1981.280029,1964.040039,1977.800049,3094440000,1977.800049
30/09/2014,1978.209961,1985.170044,1968.959961,1972.290039,3951100000,1972.290039
01/10/2014,1971.439941,1971.439941,1941.719971,1946.160034,4188590000,1946.160034
02/10/2014,1945.829956,1952.319946,1926.030029,1946.170044,4012510000,1946.170044
03/10/2014,1948.119995,1971.189941,1948.119995,1967.900024,3560970000,1967.900024
06/10/2014,1970.01001,1977.839966,1958.430054,1964.819946,3358220000,1964.819946
07/10/2014,1962.359985,1962.359985,1934.869995,1935.099976,3687870000,1935.099976
08/10/2014,1935.550049,1970.359985,1925.25,1968.890015,4441890000,1968.890015
09/10/2014,1967.680054,1967.680054,1927.560059,1928.209961,4344020000,1928.209961
10/10/2014,1925.630005,1936.97998,1906.050049,1906.130005,4550540000,1906.130005
13/10/2014,1905.650024,1912.089966,1874.140015,1874.73999,4352580000,1874.73999
14/10/2014,1877.109985,1898.709961,1871.790039,1877.699951,4812010000,1877.699951
15/10/2014,1874.180054,1874.180054,1820.660034,1862.48999,6090800000,1862.48999
16/10/2014,1855.949951,1876.01001,1835.02002,1862.76001,5073150000,1862.76001
17/10/2014,1864.910034,1898.160034,1864.910034,1886.76001,4482120000,1886.76001
20/10/2014,1885.619995,1905.030029,1882.300049,1904.01001,3331210000,1904.01001
21/10/2014,1909.380005,1942.449951,1909.380005,1941.280029,3987090000,1941.280029
22/10/2014,1941.290039,1949.310059,1926.829956,1927.109985,3761930000,1927.109985
23/10/2014,1931.02002,1961.949951,1931.02002,1950.819946,3789250000,1950.819946
24/10/2014,1951.589966,1965.27002,1946.27002,1964.579956,3078380000,1964.579956
27/10/2014,1962.969971,1964.640015,1951.369995,1961.630005,3538860000,1961.630005
28/10/2014,1964.140015,1985.050049,1964.140015,1985.050049,3653260000,1985.050049
29/10/2014,1983.290039,1991.400024,1969.040039,1982.300049,3740350000,1982.300049
30/10/2014,1979.48999,1999.400024,1974.75,1994.650024,3586150000,1994.650024
31/10/2014,2001.199951,2018.189941,2001.199951,2018.050049,4292290000,2018.050049
03/11/2014,2018.209961,2024.459961,2013.680054,2017.810059,3555440000,2017.810059
04/11/2014,2015.810059,2015.97998,2001.01001,2012.099976,3956260000,2012.099976
05/11/2014,2015.290039,2023.77002,2014.420044,2023.569946,3766590000,2023.569946
06/11/2014,2023.329956,2031.609985,2015.859985,2031.209961,3669770000,2031.209961
07/11/2014,2032.359985,2034.26001,2025.069946,2031.920044,3704280000,2031.920044
10/11/2014,2032.01001,2038.699951,2030.170044,2038.26001,3284940000,2038.26001
11/11/2014,2038.199951,2041.280029,2035.280029,2039.680054,2958320000,2039.680054
12/11/2014,2037.75,2040.329956,2031.949951,2038.25,3246650000,2038.25
13/11/2014,2039.209961,2046.180054,2030.439941,2039.329956,3455270000,2039.329956
14/11/2014,2039.73999,2042.219971,2035.199951,2039.819946,3227130000,2039.819946
17/11/2014,2038.290039,2043.069946,2034.459961,2041.319946,3152890000,2041.319946
18/11/2014,2041.47998,2056.080078,2041.47998,2051.800049,3416190000,2051.800049
19/11/2014,2051.159912,2052.139893,2040.369995,2048.719971,3390850000,2048.719971
20/11/2014,2045.869995,2053.840088,2040.48999,2052.75,3128290000,2052.75
21/11/2014,2057.459961,2071.459961,2056.75,2063.5,3916420000,2063.5
24/11/2014,2065.070068,2070.169922,2065.070068,2069.409912,3128060000,2069.409912
25/11/2014,2070.149902,2074.209961,2064.75,2067.030029,3392940000,2067.030029
26/11/2014,2067.360107,2073.290039,2066.620117,2072.830078,2745260000,2072.830078
28/11/2014,2074.780029,2075.76001,2065.060059,2067.560059,2504640000,2067.560059
01/12/2014,2065.780029,2065.780029,2049.570068,2053.439941,4159010000,2053.439941
02/12/2014,2053.77002,2068.77002,2053.77002,2066.550049,3686650000,2066.550049
03/12/2014,2067.449951,2076.280029,2066.649902,2074.330078,3612680000,2074.330078
